,Unnamed: 0,ghostUp,ghostDown,ghostLeft,ghostRight,wallUp,wallDown,wallLeft,wallRight,foodUp,foodDown,foodLeft,foodRight,emptyUp,emptyDown,emptyLeft,emptyRight,nearestFood,nearestGhost,nearestCapsule,legalPositionUp,legalPositionDown,legalPositionULeft,legalPositionRight,pacmanPositionX,pacmanPositionY,labelNextAction
4412,604.0,False,False,False,False,False,False,False,True,False,False,True,False,1,1,1,1,0,0,0,True,True,True,False,0,0,West
4413,605.0,False,False,False,False,False,True,False,False,False,False,True,False,1,1,1,1,0,0,0,True,False,True,True,0,0,East
4414,606.0,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,0,0,0,True,True,True,False,0,0,South
4415,607.0,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,South
4416,608.0,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0,0,0,True,True,False,False,0,0,South
4417,609.0,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0,0,0,True,False,True,True,0,1,West
4418,610.0,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0,0,0,False,False,True,True,0,1,West
4419,611.0,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0,0,0,True,False,True,True,0,1,North
4420,612.0,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0,0,0,True,True,False,False,0,0,North
4421,613.0,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1,0,0,True,True,True,False,0,0,North
4422,614.0,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1,1,0,0,0,True,True,False,True,0,0,East
4423,615.0,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0,0,0,True,False,True,True,0,0,East
4424,616.0,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,0,0,0,True,True,True,False,0,0,South
4425,617.0,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1,1,0,0,0,True,True,False,True,0,0,East
4426,618.0,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0,0,0,False,False,True,True,0,0,East
4427,619.0,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0,0,0,False,False,True,True,0,0,East
4428,620.0,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0,0,0,True,False,True,True,0,0,North
4429,621.0,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1,1,0,0,0,True,True,False,True,0,0,East
4430,622.0,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,0,0,0,True,True,True,False,0,0,South
4431,623.0,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0,0,0,True,False,True,True,0,0,East
4432,624.0,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0,0,0,False,False,True,True,0,0,East
4433,625.0,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0,0,0,False,False,True,True,0,0,East
4434,626.0,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,0,0,0,True,True,True,False,0,0,South
4435,627.0,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0,0,0,True,True,False,False,0,0,South
4436,628.0,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0,0,0,True,False,True,True,0,1,East
4437,629.0,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0,0,0,False,False,True,True,0,1,East
4438,630.0,False,False,False,False,False,True,False,False,True,False,False,False,1,1,1,1,1,0,0,True,False,True,True,0,1,North
4439,631.0,False,False,False,False,True,True,False,False,False,False,True,True,1,1,1,1,1,0,0,False,False,True,True,0,1,West
4440,632.0,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0,0,0,False,False,True,True,0,1,West
4441,633.0,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0,0,0,False,False,True,True,0,1,West
4442,634.0,False,False,False,False,False,True,False,False,True,False,True,False,1,1,1,1,1,0,0,True,False,True,True,0,1,West
4443,635.0,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0,0,0,False,False,True,True,0,1,West
4444,636.0,False,False,False,False,False,True,False,False,True,False,True,False,1,1,1,1,1,0,0,True,False,True,True,0,1,North
4445,637.0,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1,0,0,True,True,False,False,0,0,North
4446,638.0,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1,0,0,True,True,True,False,0,0,West
4447,639.0,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0,0,0,False,False,False,True,0,0,East
4448,640.0,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1,0,0,True,True,True,False,0,0,North
4449,641.0,False,False,False,False,False,False,True,False,True,False,False,True,1,1,1,1,1,0,0,True,True,False,True,0,0,North
4450,642.0,False,False,False,False,True,False,False,False,False,False,True,True,1,1,1,1,1,0,0,False,True,True,True,0,0,East
4451,643.0,False,False,False,False,True,False,False,False,False,True,False,True,1,1,1,1,1,0,0,False,True,True,True,0,0,East
4452,644.0,False,False,False,False,True,False,False,True,False,True,False,False,1,1,1,1,1,0,0,False,True,True,False,0,0,South
4453,645.0,False,False,False,False,False,False,False,True,False,True,True,False,1,1,1,1,1,0,0,True,True,True,False,0,0,South
4454,646.0,False,False,False,False,False,False,True,False,False,True,False,True,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4455,647.0,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1,0,0,False,False,True,True,0,0,West
4456,648.0,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4457,649.0,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1,0,0,False,False,True,True,0,0,East
4458,650.0,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1,0,0,False,False,True,True,0,0,West
4459,651.0,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0,0,0,False,False,True,True,0,0,West
4460,652.0,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,South
4461,653.0,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0,0,0,True,True,False,False,0,0,South
4462,654.0,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0,0,0,True,False,True,True,0,1,East
4463,655.0,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0,0,0,False,False,True,True,0,1,East
4464,656.0,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0,0,0,False,False,True,True,0,1,East
4465,657.0,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1,0,0,False,False,True,True,0,1,East
4466,658.0,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1,0,0,False,False,True,True,0,1,East
4467,659.0,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1,0,0,False,False,True,True,0,1,East
4468,660.0,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1,0,0,False,False,True,True,0,1,East
4469,661.0,False,False,False,False,False,True,False,False,True,False,False,True,1,1,1,1,1,0,0,True,False,True,True,0,1,East
4470,662.0,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1,0,0,False,False,True,True,0,1,East
4471,663.0,False,False,False,False,False,True,False,False,True,False,False,True,1,1,1,1,1,0,0,True,False,True,True,0,1,North
4472,664.0,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1,0,0,True,True,False,False,0,0,North
4473,665.0,False,False,False,False,False,False,True,False,True,False,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4474,666.0,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0,0,0,False,False,True,False,0,0,West
4475,667.0,False,False,False,False,False,False,True,False,True,False,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4476,668.0,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0,0,0,False,False,True,False,0,0,West
4477,669.0,False,False,False,False,False,False,True,False,True,False,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4478,670.0,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0,0,0,False,False,True,False,0,0,West
4479,671.0,False,False,False,False,False,False,True,False,True,False,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4480,672.0,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0,0,0,False,False,True,False,0,0,West
4481,673.0,False,False,False,False,False,False,True,False,True,False,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,South
4482,674.0,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0,0,0,True,True,False,False,0,0,South
4483,675.0,False,False,False,False,False,True,False,False,False,False,False,True,1,1,1,1,1,1,0,True,False,True,True,0,1,East
4484,676.0,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1,0,0,False,False,True,True,0,1,East
4485,677.0,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1,0,0,False,False,True,True,0,1,East
4486,678.0,False,False,False,False,False,True,False,True,True,False,False,False,1,1,1,1,1,0,0,True,False,True,False,0,1,North
4487,679.0,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1,0,0,True,True,False,False,0,0,North
4488,680.0,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1,0,0,True,True,False,False,0,0,North
4489,681.0,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1,0,0,True,True,False,False,0,0,North
4490,682.0,False,False,False,False,True,False,False,True,False,False,True,False,1,1,1,1,0,0,0,False,True,True,False,0,0,West
4491,683.0,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0,0,0,False,False,True,True,0,0,West
4492,684.0,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0,0,0,False,False,True,True,0,0,West
4493,685.0,False,False,False,False,True,False,False,False,False,True,True,False,1,1,1,1,1,0,0,False,True,True,True,0,0,West
4494,686.0,False,False,False,False,True,False,False,False,False,True,True,False,1,1,1,1,1,0,0,False,True,True,True,0,0,West
4495,687.0,False,False,False,False,True,False,True,False,False,True,False,False,1,1,1,1,1,0,0,False,True,False,True,0,0,South
4496,688.0,False,False,False,False,False,False,True,False,False,True,False,True,1,1,1,1,1,0,0,True,True,False,True,0,0,South
4497,689.0,False,False,False,False,False,False,False,True,False,True,True,False,1,1,1,1,1,0,0,True,True,True,False,0,0,South
4498,690.0,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0,0,0,True,True,False,False,0,0,South
4499,691.0,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0,0,0,True,False,True,True,0,1,East
4500,692.0,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0,0,0,False,False,True,True,0,1,West
4501,693.0,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0,0,0,True,False,True,True,0,1,North
4502,694.0,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0,0,0,True,True,False,False,0,0,North
4503,695.0,False,False,False,False,False,False,False,True,False,False,True,False,1,1,1,1,0,0,0,True,True,True,False,0,0,West
4504,696.0,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0,0,0,False,False,True,True,0,0,West
4505,697.0,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0,0,0,False,False,True,True,0,0,West
4506,698.0,False,False,False,False,False,True,False,False,False,False,True,False,1,1,1,1,0,0,0,True,False,True,True,0,0,West
4507,699.0,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0,0,0,True,False,True,True,0,0,West
4508,700.0,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0,0,0,False,False,True,True,0,0,West
4509,701.0,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0,0,0,False,False,True,True,0,0,West
4510,702.0,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1,1,0,0,0,True,True,False,True,0,0,North
4511,703.0,False,False,False,False,False,False,False,True,False,False,True,False,1,1,1,1,0,0,0,True,True,True,False,0,0,West
4512,704.0,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0,0,0,True,False,True,True,0,0,West
4513,705.0,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1,1,0,0,0,True,True,False,True,0,0,North
4514,706.0,False,False,False,False,True,False,False,False,False,False,True,False,1,1,1,1,0,0,0,False,True,True,True,0,0,West
4515,707.0,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0,0,0,False,False,True,True,0,0,West
4516,708.0,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0,0,0,False,False,True,True,0,0,West
4517,709.0,False,False,False,False,True,False,True,False,False,True,False,False,1,1,1,1,1,0,0,False,True,False,True,1,0,South
4518,710.0,False,False,False,False,False,False,True,True,False,True,False,False,1,1,1,1,0,0,0,True,True,False,False,1,0,South
4519,711.0,False,False,False,False,False,False,True,True,False,True,False,False,1,1,1,1,0,0,0,True,True,False,False,1,0,South
4520,712.0,False,False,False,False,False,False,True,True,False,True,False,False,1,1,1,1,0,0,0,True,True,False,False,1,0,South
4521,713.0,False,False,False,False,False,True,True,False,False,False,False,True,1,1,1,1,0,0,0,True,False,False,True,1,1,East
4522,714.0,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1,0,0,False,False,True,True,0,1,East
4523,715.0,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0,0,0,False,False,True,True,0,1,East
4524,716.0,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0,0,0,True,False,True,True,0,1,East
4525,717.0,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0,0,0,False,False,True,True,0,1,East
4526,718.0,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0,0,0,True,False,True,True,0,1,North
4527,719.0,False,False,False,False,False,False,True,True,False,False,False,False,1,1,1,1,0,0,0,True,True,False,False,0,0,North
4528,720.0,False,False,False,False,False,False,True,False,False,False,False,False,1,1,1,1,0,0,0,True,True,False,True,0,0,East
4529,721.0,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0,0,0,False,False,True,True,0,0,East
4530,722.0,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0,0,0,False,False,True,True,0,0,East
4531,723.0,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0,0,0,True,False,True,True,0,0,East
4532,724.0,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1,1,0,0,0,True,False,True,True,0,0,East
4533,725.0,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0,0,0,False,False,True,True,0,0,East
4534,726.0,False,False,False,False,True,True,False,False,False,False,False,False,1,1,1,1,0,0,0,False,False,True,True,0,0,East
4535,727.0,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,1,0,0,0,True,True,True,False,0,0,North
4536,728.0,False,False,False,False,False,False,True,False,False,False,False,True,1,1,1,1,0,0,0,True,True,False,True,0,0,East
4537,729.0,False,False,False,False,False,True,False,False,False,False,False,True,1,1,1,1,1,0,0,True,False,True,True,0,0,East
4538,730.0,False,False,False,False,True,True,False,False,False,False,True,True,1,1,1,1,1,0,0,False,False,True,True,0,1,West
4539,731.0,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0,0,0,False,False,True,True,0,1,West
4540,732.0,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0,0,0,False,False,True,True,0,1,West
4541,733.0,False,False,False,False,False,True,False,False,True,False,True,False,1,1,1,1,1,0,0,True,False,True,True,0,1,West
4542,734.0,False,False,False,False,True,True,False,False,False,False,True,False,1,1,1,1,0,0,0,False,False,True,True,0,1,West
4543,735.0,False,False,False,False,False,True,False,False,True,False,True,False,1,1,1,1,1,0,0,True,False,True,True,0,1,North
4544,736.0,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1,0,0,True,True,False,False,0,0,North
4545,737.0,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1,0,0,True,True,True,False,0,0,West
4546,738.0,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0,0,0,False,False,False,True,0,0,East
4547,739.0,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1,0,0,True,True,True,False,0,0,West
4548,740.0,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0,0,0,False,False,False,True,0,0,East
4549,741.0,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1,0,0,True,True,True,False,0,0,West
4550,742.0,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0,0,0,False,False,False,True,0,0,East
4551,743.0,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1,0,0,True,True,True,False,0,0,West
4552,744.0,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0,0,0,False,False,False,True,0,0,East
4553,745.0,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1,0,0,True,True,True,False,0,0,West
4554,746.0,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0,0,0,False,False,False,True,0,0,East
4555,747.0,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1,0,0,True,True,True,False,0,0,West
4556,748.0,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0,0,0,False,False,False,True,0,0,East
4557,749.0,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1,0,0,True,True,True,False,0,0,West
4558,750.0,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0,0,0,False,False,False,True,0,0,East
4559,751.0,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1,0,0,True,True,True,False,0,0,West
4560,752.0,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0,0,0,False,False,False,True,0,0,East
4561,753.0,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1,0,0,True,True,True,False,0,0,West
4562,754.0,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0,0,0,False,False,False,True,0,0,East
4563,755.0,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1,0,0,True,True,True,False,0,0,West
4564,756.0,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0,0,0,False,False,False,True,0,0,East
4565,757.0,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1,0,0,True,True,True,False,0,0,West
4566,758.0,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0,0,0,False,False,False,True,0,0,East
4567,759.0,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1,0,0,True,True,True,False,0,0,West
4568,760.0,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0,0,0,False,False,False,True,0,0,East
4569,761.0,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1,0,0,True,True,True,False,0,0,West
4570,762.0,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0,0,0,False,False,False,True,0,0,East
4571,763.0,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1,0,0,True,True,True,False,0,0,West
4572,764.0,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0,0,0,False,False,False,True,0,0,East
4573,765.0,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1,0,0,True,True,True,False,0,0,West
4574,766.0,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0,0,0,False,False,False,True,0,0,East
4575,767.0,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1,0,0,True,True,True,False,0,0,West
4576,768.0,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0,0,0,False,False,False,True,0,0,East
4577,769.0,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1,0,0,True,True,True,False,0,0,West
4578,770.0,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0,0,0,False,False,False,True,0,0,East
4579,771.0,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1,0,0,True,True,True,False,0,0,West
4580,772.0,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0,0,0,False,False,False,True,0,0,East
4581,773.0,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1,0,0,True,True,True,False,0,0,West
4582,774.0,False,False,False,False,True,True,True,False,False,False,False,False,1,1,1,1,0,0,0,False,False,False,True,0,0,East
4583,775.0,False,False,False,False,False,False,False,True,True,False,False,False,1,1,1,1,1,0,0,True,True,True,False,0,0,North
4584,776.0,False,False,False,False,False,False,True,False,True,False,False,True,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4585,777.0,False,False,False,False,False,True,False,False,True,False,False,True,1,1,1,1,1,0,0,True,False,True,True,0,0,East
4586,778.0,False,False,False,False,False,False,False,True,True,True,False,False,1,1,1,1,1,0,0,True,True,True,False,0,0,South
4587,779.0,False,False,False,False,False,False,True,False,False,True,False,True,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4588,780.0,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1,0,0,False,False,True,True,0,0,East
4589,781.0,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1,0,0,False,False,True,True,0,0,East
4590,782.0,False,False,False,False,False,True,False,False,False,False,False,True,1,1,1,1,1,0,0,True,False,True,True,0,0,East
4591,783.0,False,False,False,False,False,True,False,False,False,False,False,True,1,1,1,1,1,0,0,True,False,True,True,0,0,East
4592,784.0,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1,0,0,False,False,True,True,0,0,East
4593,785.0,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1,0,0,False,False,True,True,0,0,East
4594,786.0,False,False,False,False,False,False,False,True,True,True,False,False,1,1,1,1,1,0,0,True,True,True,False,0,0,North
4595,787.0,False,False,False,False,False,False,True,False,True,False,False,True,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4596,788.0,False,False,False,False,False,True,False,False,True,False,False,True,1,1,1,1,1,0,0,True,False,True,True,0,0,East
4597,789.0,False,False,False,False,False,False,False,True,True,True,False,False,1,1,1,1,1,0,0,True,True,True,False,0,0,South
4598,790.0,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4599,791.0,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0,0,0,False,False,True,False,0,0,West
4600,792.0,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4601,793.0,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0,0,0,False,False,True,False,0,0,West
4602,794.0,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4603,795.0,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0,0,0,False,False,True,False,0,0,West
4604,796.0,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4605,797.0,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0,0,0,False,False,True,False,0,0,West
4606,798.0,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4607,799.0,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0,0,0,False,False,True,False,0,0,West
4608,800.0,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4609,801.0,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0,0,0,False,False,True,False,0,0,West
4610,802.0,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4611,803.0,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0,0,0,False,False,True,False,0,0,West
4612,804.0,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4613,805.0,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0,0,0,False,False,True,False,0,0,West
4614,806.0,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4615,807.0,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0,0,0,False,False,True,False,0,0,West
4616,808.0,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4617,809.0,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0,0,0,False,False,True,False,0,0,West
4618,810.0,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4619,811.0,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0,0,0,False,False,True,False,0,0,West
4620,812.0,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4621,813.0,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0,0,0,False,False,True,False,0,0,West
4622,814.0,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4623,815.0,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0,0,0,False,False,True,False,0,0,West
4624,816.0,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4625,817.0,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0,0,0,False,False,True,False,0,0,West
4626,818.0,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4627,819.0,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0,0,0,False,False,True,False,0,0,West
4628,820.0,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4629,821.0,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0,0,0,False,False,True,False,0,0,West
4630,822.0,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4631,823.0,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0,0,0,False,False,True,False,0,0,West
4632,824.0,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4633,825.0,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0,0,0,False,False,True,False,0,0,West
4634,826.0,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,East
4635,827.0,False,False,False,False,True,True,False,True,False,False,False,False,1,1,1,1,0,0,0,False,False,True,False,0,0,West
4636,828.0,False,False,False,False,False,False,True,False,False,True,False,False,1,1,1,1,1,0,0,True,True,False,True,0,0,South
4637,829.0,False,False,False,False,False,False,True,True,False,True,False,False,1,1,1,1,0,0,0,True,True,False,False,0,0,South
4638,830.0,False,False,False,False,False,True,False,False,False,False,True,True,1,1,1,1,1,0,0,True,False,True,True,0,1,East
4639,831.0,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1,0,0,False,False,True,True,0,1,East
4640,832.0,False,False,False,False,True,True,False,False,False,False,False,True,1,1,1,1,1,0,0,False,False,True,True,0,1,East
4641,833.0,False,False,False,False,False,True,False,True,True,False,False,False,1,1,1,1,1,0,0,True,False,True,False,0,1,North
4642,834.0,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1,0,0,True,True,False,False,0,0,North
4643,835.0,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1,0,0,True,True,False,False,0,0,North
4644,836.0,False,False,False,False,False,False,True,True,True,False,False,False,1,1,1,1,1,0,0,True,True,False,False,0,0,North
4645,837.0,False,False,False,False,True,False,False,True,False,False,True,False,1,1,1,1,0,0,0,False,True,True,False,0,0,South
